,X_Loc,Y_Loc,NLCD,Code,X_Centroid,Y_Centroid
22592,748833,4308716,DF,41,748848,4308731
22593,748833,4308746,DF,41,748848,4308761
22689,748863,4307006,DF,41,748878,4307021
22690,748863,4307036,DF,41,748878,4307051
22691,748863,4307066,DF,41,748878,4307081
22692,748863,4307096,DF,41,748878,4307111
22693,748863,4307126,DF,41,748878,4307141
22694,748863,4307156,DF,41,748878,4307171
22695,748863,4307186,DF,41,748878,4307201
22696,748863,4307216,DF,41,748878,4307231
22697,748863,4307246,DF,41,748878,4307261
22698,748863,4307276,DF,41,748878,4307291
22699,748863,4307306,DF,41,748878,4307321
22700,748863,4307336,DF,41,748878,4307351
22701,748863,4307366,DF,41,748878,4307381
22702,748863,4307396,DF,41,748878,4307411
22703,748863,4307426,DF,41,748878,4307441
22704,748863,4307456,DF,41,748878,4307471
22705,748863,4307486,DF,41,748878,4307501
22706,748863,4307516,DF,41,748878,4307531
22707,748863,4307546,DF,41,748878,4307561
22708,748863,4307576,DF,41,748878,4307591
22709,748863,4307606,DF,41,748878,4307621
22710,748863,4307636,DF,41,748878,4307651
22711,748863,4307666,DF,41,748878,4307681
22712,748863,4307696,DF,41,748878,4307711
22713,748863,4307726,DF,41,748878,4307741
22714,748863,4307756,DF,41,748878,4307771
22715,748863,4307786,DF,41,748878,4307801
22716,748863,4307816,DF,41,748878,4307831
22717,748863,4307846,DF,41,748878,4307861
22718,748863,4307876,DF,41,748878,4307891
22719,748863,4307906,DF,41,748878,4307921
22720,748863,4307936,DF,41,748878,4307951
22721,748863,4307966,DF,41,748878,4307981
22722,748863,4307996,DF,41,748878,4308011
22723,748863,4308026,DF,41,748878,4308041
22724,748863,4308056,DF,41,748878,4308071
22725,748863,4308086,DF,41,748878,4308101
22726,748863,4308116,DF,41,748878,4308131
22727,748863,4308146,DF,41,748878,4308161
22728,748863,4308176,DF,41,748878,4308191
22729,748863,4308206,DF,41,748878,4308221
22730,748863,4308236,DF,41,748878,4308251
22731,748863,4308266,DF,41,748878,4308281
22732,748863,4308296,DF,41,748878,4308311
22733,748863,4308326,DF,41,748878,4308341
22734,748863,4308356,DF,41,748878,4308371
22735,748863,4308386,DF,41,748878,4308401
22736,748863,4308416,DF,41,748878,4308431
22737,748863,4308446,DF,41,748878,4308461
22738,748863,4308476,DF,41,748878,4308491
22739,748863,4308506,DF,41,748878,4308521
22740,748863,4308536,DF,41,748878,4308551
22741,748863,4308566,DF,41,748878,4308581
22742,748863,4308596,DF,41,748878,4308611
22743,748863,4308626,DF,41,748878,4308641
22744,748863,4308656,DF,41,748878,4308671
22745,748863,4308686,DF,41,748878,4308701
22746,748863,4308716,DF,41,748878,4308731
22747,748863,4308746,NA,-9999,748878,4308761
22843,748893,4307006,NA,-9999,748908,4307021
22844,748893,4307036,DF,41,748908,4307051
22845,748893,4307066,DF,41,748908,4307081
22846,748893,4307096,DF,41,748908,4307111
22847,748893,4307126,DF,41,748908,4307141
22848,748893,4307156,DF,41,748908,4307171
22849,748893,4307186,DF,41,748908,4307201
22850,748893,4307216,DF,41,748908,4307231
22851,748893,4307246,DF,41,748908,4307261
22852,748893,4307276,DF,41,748908,4307291
22853,748893,4307306,DF,41,748908,4307321
22854,748893,4307336,DF,41,748908,4307351
22855,748893,4307366,DF,41,748908,4307381
22856,748893,4307396,DF,41,748908,4307411
22857,748893,4307426,DF,41,748908,4307441
22858,748893,4307456,DF,41,748908,4307471
22859,748893,4307486,DF,41,748908,4307501
22860,748893,4307516,DF,41,748908,4307531
22861,748893,4307546,DF,41,748908,4307561
22862,748893,4307576,DF,41,748908,4307591
22863,748893,4307606,DF,41,748908,4307621
22864,748893,4307636,DF,41,748908,4307651
22865,748893,4307666,DF,41,748908,4307681
22866,748893,4307696,DF,41,748908,4307711
22867,748893,4307726,DF,41,748908,4307741
22868,748893,4307756,DF,41,748908,4307771
22869,748893,4307786,DF,41,748908,4307801
22870,748893,4307816,DF,41,748908,4307831
22871,748893,4307846,DF,41,748908,4307861
22872,748893,4307876,DF,41,748908,4307891
22873,748893,4307906,DF,41,748908,4307921
22874,748893,4307936,DF,41,748908,4307951
22875,748893,4307966,DF,41,748908,4307981
22876,748893,4307996,DF,41,748908,4308011
22877,748893,4308026,DF,41,748908,4308041
22878,748893,4308056,DF,41,748908,4308071
22879,748893,4308086,DF,41,748908,4308101
22880,748893,4308116,DF,41,748908,4308131
22881,748893,4308146,DF,41,748908,4308161
22882,748893,4308176,DF,41,748908,4308191
22883,748893,4308206,DF,41,748908,4308221
22884,748893,4308236,DF,41,748908,4308251
22885,748893,4308266,DF,41,748908,4308281
22886,748893,4308296,DF,41,748908,4308311
22887,748893,4308326,DF,41,748908,4308341
22888,748893,4308356,DF,41,748908,4308371
22889,748893,4308386,DF,41,748908,4308401
22890,748893,4308416,DF,41,748908,4308431
22891,748893,4308446,DF,41,748908,4308461
22892,748893,4308476,DF,41,748908,4308491
22893,748893,4308506,DF,41,748908,4308521
22894,748893,4308536,DF,41,748908,4308551
22895,748893,4308566,DF,41,748908,4308581
22896,748893,4308596,DF,41,748908,4308611
22897,748893,4308626,DF,41,748908,4308641
22898,748893,4308656,DF,41,748908,4308671
22899,748893,4308686,DF,41,748908,4308701
22900,748893,4308716,DF,41,748908,4308731
22998,748923,4307036,DF,41,748938,4307051
22999,748923,4307066,DF,41,748938,4307081
23000,748923,4307096,DF,41,748938,4307111
23001,748923,4307126,DF,41,748938,4307141
23002,748923,4307156,DF,41,748938,4307171
23003,748923,4307186,DF,41,748938,4307201
23004,748923,4307216,DF,41,748938,4307231
23005,748923,4307246,DF,41,748938,4307261
23006,748923,4307276,DF,41,748938,4307291
23007,748923,4307306,DF,41,748938,4307321
23008,748923,4307336,DF,41,748938,4307351
23009,748923,4307366,DF,41,748938,4307381
23010,748923,4307396,DF,41,748938,4307411
23011,748923,4307426,DF,41,748938,4307441
23012,748923,4307456,DF,41,748938,4307471
23013,748923,4307486,DF,41,748938,4307501
23014,748923,4307516,DF,41,748938,4307531
23015,748923,4307546,DF,41,748938,4307561
23016,748923,4307576,DF,41,748938,4307591
23017,748923,4307606,DF,41,748938,4307621
23018,748923,4307636,DF,41,748938,4307651
23019,748923,4307666,DF,41,748938,4307681
23020,748923,4307696,DF,41,748938,4307711
23021,748923,4307726,DF,41,748938,4307741
23022,748923,4307756,DF,41,748938,4307771
23023,748923,4307786,DF,41,748938,4307801
23024,748923,4307816,DF,41,748938,4307831
23025,748923,4307846,DF,41,748938,4307861
23026,748923,4307876,DF,41,748938,4307891
23027,748923,4307906,DF,41,748938,4307921
23028,748923,4307936,DF,41,748938,4307951
23029,748923,4307966,DF,41,748938,4307981
23030,748923,4307996,DF,41,748938,4308011
23031,748923,4308026,DF,41,748938,4308041
23032,748923,4308056,DF,41,748938,4308071
23033,748923,4308086,DF,41,748938,4308101
23034,748923,4308116,DF,41,748938,4308131
23035,748923,4308146,DF,41,748938,4308161
23036,748923,4308176,DF,41,748938,4308191
23037,748923,4308206,DF,41,748938,4308221
23038,748923,4308236,DF,41,748938,4308251
23039,748923,4308266,DF,41,748938,4308281
23040,748923,4308296,DF,41,748938,4308311
23041,748923,4308326,DF,41,748938,4308341
23042,748923,4308356,DF,41,748938,4308371
23043,748923,4308386,DF,41,748938,4308401
23044,748923,4308416,DF,41,748938,4308431
23045,748923,4308446,DF,41,748938,4308461
23046,748923,4308476,DF,41,748938,4308491
23047,748923,4308506,DF,41,748938,4308521
23048,748923,4308536,DF,41,748938,4308551
23049,748923,4308566,DF,41,748938,4308581
23050,748923,4308596,DF,41,748938,4308611
23051,748923,4308626,DF,41,748938,4308641
23052,748923,4308656,DF,41,748938,4308671
23053,748923,4308686,DF,41,748938,4308701
23152,748953,4307036,DF,41,748968,4307051
23153,748953,4307066,DF,41,748968,4307081
23154,748953,4307096,DF,41,748968,4307111
23155,748953,4307126,DF,41,748968,4307141
23156,748953,4307156,DF,41,748968,4307171
23157,748953,4307186,DF,41,748968,4307201
23158,748953,4307216,DF,41,748968,4307231
23159,748953,4307246,DF,41,748968,4307261
23160,748953,4307276,DF,41,748968,4307291
23161,748953,4307306,DF,41,748968,4307321
23162,748953,4307336,DF,41,748968,4307351
23163,748953,4307366,DF,41,748968,4307381
23164,748953,4307396,DF,41,748968,4307411
23165,748953,4307426,DF,41,748968,4307441
23166,748953,4307456,DF,41,748968,4307471
23167,748953,4307486,DF,41,748968,4307501
23168,748953,4307516,DF,41,748968,4307531
23169,748953,4307546,DF,41,748968,4307561
23170,748953,4307576,DF,41,748968,4307591
23171,748953,4307606,DF,41,748968,4307621
23172,748953,4307636,DF,41,748968,4307651
23173,748953,4307666,DF,41,748968,4307681
23174,748953,4307696,DF,41,748968,4307711
23175,748953,4307726,DF,41,748968,4307741
23176,748953,4307756,DF,41,748968,4307771
23177,748953,4307786,DF,41,748968,4307801
23178,748953,4307816,DF,41,748968,4307831
23179,748953,4307846,DF,41,748968,4307861
23180,748953,4307876,DF,41,748968,4307891
23181,748953,4307906,DF,41,748968,4307921
23182,748953,4307936,DF,41,748968,4307951
23183,748953,4307966,DF,41,748968,4307981
23184,748953,4307996,DF,41,748968,4308011
23185,748953,4308026,DF,41,748968,4308041
23186,748953,4308056,DF,41,748968,4308071
23187,748953,4308086,DF,41,748968,4308101
23188,748953,4308116,DF,41,748968,4308131
23189,748953,4308146,DF,41,748968,4308161
23190,748953,4308176,DF,41,748968,4308191
23191,748953,4308206,DF,41,748968,4308221
23192,748953,4308236,DF,41,748968,4308251
23193,748953,4308266,DF,41,748968,4308281
23194,748953,4308296,DF,41,748968,4308311
23195,748953,4308326,DF,41,748968,4308341
23196,748953,4308356,DF,41,748968,4308371
23197,748953,4308386,DF,41,748968,4308401
23198,748953,4308416,DF,41,748968,4308431
23199,748953,4308446,DF,41,748968,4308461
23200,748953,4308476,DF,41,748968,4308491
23201,748953,4308506,DF,41,748968,4308521
23202,748953,4308536,DF,41,748968,4308551
23203,748953,4308566,DF,41,748968,4308581
23204,748953,4308596,DF,41,748968,4308611
23205,748953,4308626,DF,41,748968,4308641
23206,748953,4308656,DF,41,748968,4308671
23207,748953,4308686,NA,-9999,748968,4308701
23306,748983,4307036,NA,-9999,748998,4307051
23307,748983,4307066,DF,41,748998,4307081
23308,748983,4307096,DF,41,748998,4307111
23309,748983,4307126,DF,41,748998,4307141
23310,748983,4307156,DF,41,748998,4307171
23311,748983,4307186,DF,41,748998,4307201
23312,748983,4307216,DF,41,748998,4307231
23313,748983,4307246,DF,41,748998,4307261
23314,748983,4307276,DF,41,748998,4307291
23315,748983,4307306,DF,41,748998,4307321
23316,748983,4307336,DF,41,748998,4307351
23317,748983,4307366,DF,41,748998,4307381
23318,748983,4307396,DF,41,748998,4307411
23319,748983,4307426,DF,41,748998,4307441
23320,748983,4307456,DF,41,748998,4307471
23321,748983,4307486,DF,41,748998,4307501
23322,748983,4307516,DF,41,748998,4307531
23323,748983,4307546,DF,41,748998,4307561
23324,748983,4307576,DF,41,748998,4307591
23325,748983,4307606,DF,41,748998,4307621
23326,748983,4307636,DF,41,748998,4307651
23327,748983,4307666,DF,41,748998,4307681
23328,748983,4307696,DF,41,748998,4307711
23329,748983,4307726,DF,41,748998,4307741
23330,748983,4307756,DF,41,748998,4307771
23331,748983,4307786,DF,41,748998,4307801
23332,748983,4307816,DF,41,748998,4307831
23333,748983,4307846,DF,41,748998,4307861
23334,748983,4307876,DF,41,748998,4307891
23335,748983,4307906,DF,41,748998,4307921
23336,748983,4307936,DF,41,748998,4307951
23337,748983,4307966,DF,41,748998,4307981
23338,748983,4307996,DF,41,748998,4308011
23339,748983,4308026,DF,41,748998,4308041
23340,748983,4308056,DF,41,748998,4308071
23341,748983,4308086,DF,41,748998,4308101
23342,748983,4308116,DF,41,748998,4308131
23343,748983,4308146,DF,41,748998,4308161
23344,748983,4308176,DF,41,748998,4308191
23345,748983,4308206,DF,41,748998,4308221
23346,748983,4308236,DF,41,748998,4308251
23347,748983,4308266,DF,41,748998,4308281
23348,748983,4308296,DF,41,748998,4308311
23349,748983,4308326,DF,41,748998,4308341
23350,748983,4308356,DF,41,748998,4308371
23351,748983,4308386,DF,41,748998,4308401
23352,748983,4308416,DF,41,748998,4308431
23353,748983,4308446,DF,41,748998,4308461
23354,748983,4308476,DF,41,748998,4308491
23355,748983,4308506,DF,41,748998,4308521
23356,748983,4308536,DF,41,748998,4308551
23357,748983,4308566,DF,41,748998,4308581
23358,748983,4308596,DF,41,748998,4308611
23359,748983,4308626,DF,41,748998,4308641
23360,748983,4308656,DF,41,748998,4308671
23461,749013,4307066,DF,41,749028,4307081
23462,749013,4307096,DF,41,749028,4307111
23463,749013,4307126,DF,41,749028,4307141
23464,749013,4307156,DF,41,749028,4307171
23465,749013,4307186,DF,41,749028,4307201
23466,749013,4307216,DF,41,749028,4307231
23467,749013,4307246,DF,41,749028,4307261
23468,749013,4307276,DF,41,749028,4307291
23469,749013,4307306,DF,41,749028,4307321
23470,749013,4307336,DF,41,749028,4307351
23471,749013,4307366,DF,41,749028,4307381
23472,749013,4307396,DF,41,749028,4307411
23473,749013,4307426,DF,41,749028,4307441
23474,749013,4307456,DF,41,749028,4307471
23475,749013,4307486,DF,41,749028,4307501
23476,749013,4307516,DF,41,749028,4307531
23477,749013,4307546,DF,41,749028,4307561
23478,749013,4307576,DF,41,749028,4307591
23479,749013,4307606,DF,41,749028,4307621
23480,749013,4307636,DF,41,749028,4307651
23481,749013,4307666,DF,41,749028,4307681
23482,749013,4307696,DF,41,749028,4307711
23483,749013,4307726,DF,41,749028,4307741
23484,749013,4307756,DF,41,749028,4307771
23485,749013,4307786,DF,41,749028,4307801
23486,749013,4307816,DF,41,749028,4307831
23487,749013,4307846,DF,41,749028,4307861
23488,749013,4307876,DF,41,749028,4307891
23489,749013,4307906,DF,41,749028,4307921
23490,749013,4307936,DF,41,749028,4307951
23491,749013,4307966,DF,41,749028,4307981
23492,749013,4307996,DF,41,749028,4308011
23493,749013,4308026,DF,41,749028,4308041
23494,749013,4308056,DF,41,749028,4308071
23495,749013,4308086,DF,41,749028,4308101
23496,749013,4308116,DF,41,749028,4308131
23497,749013,4308146,DF,41,749028,4308161
23498,749013,4308176,DF,41,749028,4308191
23499,749013,4308206,DF,41,749028,4308221
23500,749013,4308236,DF,41,749028,4308251
23501,749013,4308266,DF,41,749028,4308281
23502,749013,4308296,DF,41,749028,4308311
23503,749013,4308326,DF,41,749028,4308341
23504,749013,4308356,DF,41,749028,4308371
23505,749013,4308386,DF,41,749028,4308401
23506,749013,4308416,DF,41,749028,4308431
23507,749013,4308446,DF,41,749028,4308461
23508,749013,4308476,DF,41,749028,4308491
23509,749013,4308506,DF,41,749028,4308521
23510,749013,4308536,DF,41,749028,4308551
23511,749013,4308566,DF,41,749028,4308581
23512,749013,4308596,DF,41,749028,4308611
23513,749013,4308626,DF,41,749028,4308641
23615,749043,4307066,DF,41,749058,4307081
23616,749043,4307096,DF,41,749058,4307111
23617,749043,4307126,DF,41,749058,4307141
23618,749043,4307156,DF,41,749058,4307171
23619,749043,4307186,DF,41,749058,4307201
23620,749043,4307216,DF,41,749058,4307231
23621,749043,4307246,DF,41,749058,4307261
23622,749043,4307276,DF,41,749058,4307291
23623,749043,4307306,DF,41,749058,4307321
23624,749043,4307336,DF,41,749058,4307351
23625,749043,4307366,DF,41,749058,4307381
23626,749043,4307396,DF,41,749058,4307411
23627,749043,4307426,PH,81,749058,4307441
23628,749043,4307456,DF,41,749058,4307471
23629,749043,4307486,DF,41,749058,4307501
23630,749043,4307516,DF,41,749058,4307531
23631,749043,4307546,DF,41,749058,4307561
23632,749043,4307576,DF,41,749058,4307591
23633,749043,4307606,DF,41,749058,4307621
23634,749043,4307636,DF,41,749058,4307651
23635,749043,4307666,DF,41,749058,4307681
23636,749043,4307696,DF,41,749058,4307711
23637,749043,4307726,DF,41,749058,4307741
23638,749043,4307756,DF,41,749058,4307771
23639,749043,4307786,DF,41,749058,4307801
23640,749043,4307816,DF,41,749058,4307831
23641,749043,4307846,DF,41,749058,4307861
23642,749043,4307876,DF,41,749058,4307891
23643,749043,4307906,DF,41,749058,4307921
23644,749043,4307936,DF,41,749058,4307951
23645,749043,4307966,DF,41,749058,4307981
23646,749043,4307996,DF,41,749058,4308011
23647,749043,4308026,DF,41,749058,4308041
23648,749043,4308056,DF,41,749058,4308071
23649,749043,4308086,DF,41,749058,4308101
23650,749043,4308116,DF,41,749058,4308131
23651,749043,4308146,DF,41,749058,4308161
23652,749043,4308176,DF,41,749058,4308191
23653,749043,4308206,DF,41,749058,4308221
23654,749043,4308236,DF,41,749058,4308251
23655,749043,4308266,DF,41,749058,4308281
23656,749043,4308296,DF,41,749058,4308311
23657,749043,4308326,DF,41,749058,4308341
23658,749043,4308356,DF,41,749058,4308371
23659,749043,4308386,DF,41,749058,4308401
23660,749043,4308416,DF,41,749058,4308431
23661,749043,4308446,DF,41,749058,4308461
23662,749043,4308476,DF,41,749058,4308491
23663,749043,4308506,DF,41,749058,4308521
23664,749043,4308536,DF,41,749058,4308551
23665,749043,4308566,DF,41,749058,4308581
